fsq_id,name,city,categories,address,latitude,longitude,reviews,photos
['4b73e678f964a52065bf2de3'],Agra Fort,Agra,['Historic and Protected Site'],"Near Taj Mahal (Yamuna Kinara Road), Āgra 282001, Uttar Pradesh",27.176662,78.022399,"['Agra Fort is originally a brick fort, which was held by the Hindu Sikarwar Rajputs. It was mentioned for the first time in 1080 AD when a Ghaznavide force captured it.', 'One of the best forts in India. Beautiful place. Audio guide explains it quite well. No need to take those annoying guides at the enttance, they just repeat the same story to everyone.', 'My group saw the Taj Mahal at sunrise and decided to skip our tour at Agra Fort later that day -- they made a huge mistake. The Taj Mahal is iconic, but Agra Fort was my favorite place in Agra.', ""Beautiful historic monument by itself, it is further enhanced by the eerie views of distant and aloof Taj Mahal and the 'mortal' in-between separating the two sites. Don't miss it!"", 'Truly a majestic magical wonder. Water tank, fountains, manicured gardens, splendid carvings, pillars n windows wth engravings all done with precision in an age where there were no computers.', 'This majestic fort of red sandstone dominating a bend in river Yamuna was constructed by the Mughals. The forts colossal double walls contain a maze of buildings which form a small city within a city.', 'The fort is legendary! We were so lucky to find a very good guide as well at the gate, his name is Dinesh Gaur. He told us almost everything, you can call him on 09359921020', 'AGRA FORT - World Heritage UNESCO Near the gardens of the Taj Mahal stands the important 16th-century Mughal monument known as the Red Fort of Agra.', 'In Octopussy (1983) a shot of the Taj Mahal from Red Fort is used to establish the location as India. Bond is actually travelling to Udaipur, but westerners might not recognise any landmarks there.', 'SEO Services in Agra  - We are a professional SEO company in Agra. we have a team of experienced SEO experts or consultants working with us. we specialize in providing affordable SEO service in agra.']","['https://fastly.4sqi.net/img/general/original/21935908_OoAz7g5PuEynnbmxg_aQpJ2AKl4kWjiAWyQ-TNoOnYU.jpg', 'https://fastly.4sqi.net/img/general/original/6790661_2Mfltsjol139vywCTtNcFPC7rLE5zfThC6vRT2s8u84.jpg', 'https://fastly.4sqi.net/img/general/original/8477959_qxWH04jMFL-ruTVxeJVzIjJvehqcYarzt9f-ybUE3Do.jpg', 'https://fastly.4sqi.net/img/general/original/28228768_YDCjzuscB6H-ad6IMgXP8HNdFhnPP2EnY_hPZ7jT-G0.jpg', 'https://fastly.4sqi.net/img/general/original/333374440_Q9dmmDOA_P80uZEfhdfopqD8KJEkZqJvmiqq7ZkqkEY.jpg', 'https://fastly.4sqi.net/img/general/original/333374440_JHAWwbX1sgA3wk3_ZsFJnIEz5-O9AVvSOxwawdq0PnQ.jpg', 'https://fastly.4sqi.net/img/general/original/747425_L69CK6hVrz80BF7ex0ZzHsutXB5IBe9Ecj7P28Uc_Nc.jpg', 'https://fastly.4sqi.net/img/general/original/747425_FPr9DC1jOtXRFrZhPDimf7Gr8_aNxa09gVDy65t2WpA.jpg', 'https://fastly.4sqi.net/img/general/original/35896777_yczOmymHhShYMiDZ9c7sAJvvOE7IVHJG5nwP8dfsoro.jpg', 'https://fastly.4sqi.net/img/general/original/18331208_EarOkmtI2wBYwb6XGW5sukEPTYjbb0GCiFV2Inw5EUs.jpg']"
['4eec703a8231688f1d28f9d5'],Itmad Ud Daula Tomb,Agra,['Historic and Protected Site'],"On The Bank Of Yamuna River (Idmadullah Road), Āgra 282006, Uttar Pradesh",27.192632,78.031762,"['About 4 km North of the Taj, on the left bank of the Yamuna, is a perfectly proportioned marble mausoleum Itmad-ud-Daulah. Noor Jehan constructed this splendid marble monument in her father’s memory.', ""It's a little far, you can visit and after go see the Taj Mahal across the river in sunset, it's breathtaking!"", 'Take off your shoes, lie down in the grass and enjoy the silence and cleanliness of this place... Great place to relax for hours...', 'Better visit on sunset. The tomb changes its collar into pink :)', 'It is similar to Taj Mahal in many ways, but I still found it worth the visit and recommend it.', 'The tomb of the parents of the Muslim wife of jahanger khan and her family. Started 1622 and completed 1628, design inspired Taj Mahal.', 'Nice clean monument. Loved the walls and interiors', 'Had a security guard try to shake me down for a bribe because he decided this was the one monument in India that doesn’t allow headphones in your bag 😒', 'Pretty small and not that intresting compared to Taj Mahal and the Fort in Agra.', 'If you’ve been to the Taj Mahal, the Baby Taj is nothing compared to the majestic Taj Mahal.']","['https://fastly.4sqi.net/img/general/original/4319745_huCPh55HyxB2D_ETOkaKPYtJjae0qyPPGaeyfw4QFMs.jpg', 'https://fastly.4sqi.net/img/general/original/18596317_NUthQk7lPuFmeCw3HiklelHqnpgdvFx5wEoQ3EOyYt8.jpg', 'https://fastly.4sqi.net/img/general/original/18596317_TCVk82SbtUAZw3aHyjxR2XHM2f3xZrxQm6uTxAvJX7I.jpg', 'https://fastly.4sqi.net/img/general/original/18596317_ZVR_RP1DW025hlUC2f7oD_4s1n6M-pA5RjqwgbJdIgk.jpg', 'https://fastly.4sqi.net/img/general/original/501365132_A4m62vSXb0iQx5tzyts12yFI7mqOBlk_OKIlrL4Kxjs.jpg', 'https://fastly.4sqi.net/img/general/original/501365132_wxsOpaWGGQBBd0nHB5LivZlhYKw-5FjvfxARprHCVlU.jpg', 'https://fastly.4sqi.net/img/general/original/501365132_pVUG_JznX4KpLtvhUckIt2m99ZfioMK823ssh8CO2a4.jpg', 'https://fastly.4sqi.net/img/general/original/13230999_3PNWyWiMk_owKhzuTbjV-XHMJQugtPyUbJYb7bEDx7Q.jpg', 'https://fastly.4sqi.net/img/general/original/29667004_ivpdJUFJaB0kfW45SFdj3MIna0f6AJo5UmKm183nwSA.jpg', 'https://fastly.4sqi.net/img/general/original/15471905_HWQ1hhFjocyzCGl7Pbzd8gZ_onvkQd4kYDSHWCiDIpw.jpg']"
['5646c9ba498e3d2881e5c8b0'],Deviram Kachori,Agra,['Food Court'],Unknown Address,27.166929,78.008656,"['If you are near at TAJ, get to this place thru a sharing auto and do kachori wala breakfast, nice taste and quality!', ""Don't miss their Bedmi and lassi , available till 1. Jalebi is available till 11. Don't forget to try Rabri.""]",['https://fastly.4sqi.net/img/general/original/79509540_samIHmb837r2KAH52aR53l7mGTN9I1aLxRqKsCIRkko.jpg']
['4ed522b999119575feed6630'],Mehtab Bagh,Agra,['Garden'],"Near Taj Mahal (Nagla Devjit, Etmadpur), Āgra 282001, Uttar Pradesh",27.179996,78.04199,"['Great views of the Taj Mahal yet virtually no one comes here. Which is a good thing in my book if you want to enjoy it without all the crowds.', 'A very nice and lush greenery in the Dayalbagh area.', 'Looking for any sex toys for female in Mehtab Bagh? We have various toys like dildos, vibrators, pussy pump etc. Order & get big discount. Flexible payments with COD & return.  Call +918010274324.', 'Nature Scene', 'Nice view on Taj Mahal', 'Excelente vista del Taj']","['https://fastly.4sqi.net/img/general/original/11362270_Be277fLLbCVL2PxT-awJfwL4oRiH-JC4K5l5YIwVQxQ.jpg', 'https://fastly.4sqi.net/img/general/original/3641659_vadiIuhSWpDiD9reSpBqs5yHMP_U_Pzk0P2EHgr5qS4.jpg', 'https://fastly.4sqi.net/img/general/original/388710815_FCdMdLZ_zW3OelrbLB1YJ_n1cxC0ol6nmXWqVHLLvHk.jpg', 'https://fastly.4sqi.net/img/general/original/14135_QErfAU9OX1WIKHxU0nXTojifd_llfs5aMmSaDH1bo48.jpg', 'https://fastly.4sqi.net/img/general/original/62246240_8oqdCiWnxu8MY5YhqyUc_rCSE0D5YiifNFCzs2_0hoo.jpg', 'https://fastly.4sqi.net/img/general/original/57870624_gYERahHQ3o8aucxIV9dIgjjxb0d8FLbVj1trcyPnN-I.jpg', 'https://fastly.4sqi.net/img/general/original/46356676_zCSYKOLXDUV5HcJWUYmLnqXQhyub2P2-8m6kBPg91yg.jpg', 'https://fastly.4sqi.net/img/general/original/46356676_t-ZhgiZ3ZeLDwxsBZ2Zqj1d_1MMtmsua5ucUa4kmBRU.jpg', 'https://fastly.4sqi.net/img/general/original/145732310_gEorgmRmS7gOQmZZ4mI9dxtlRqjzrrs09yF-IPS0was.jpg', 'https://fastly.4sqi.net/img/general/original/6085279_GxJ033UXAinEmm_Ot_MR0BPvRGKwTCLLVOPDfHUzqHk.jpg']"
['4b53fce2f964a52014b027e3'],Taj Mahal,Agra,['Historic and Protected Site'],"Near Agra Fort (Fatehabad Road), Āgra 282001, Uttar Pradesh",27.170987,78.042058,"[""The guides u get for 200rs max, do not pay more. The photographers rip u off so careful. It's a must watch. Wear colorful clothes to get amazing pictures. Sovereign u get for 25rs , so do not pay 100"", 'One of the Wonders of the World, Taj Mahal, a white marble mausoleum is a symbol of Love & also described as Dream in Marble. Best time to visit: Oct-Nov/Feb - Mar. Taj Mahal is closed on Fridays.', 'Simply perfect... It is worth to see one of the unique examples of islamic architecture.', 'Definitely a place that has to be seen to be believed with all kind of interesting facts. The lean of the minarets, it being a tomb for a lost love, decorated with real precious stones, etc...', ""There's a lot to see and you'll get wrapped up in listening to a lot of the history, so make sure you allocate at least half a day."", ""The artistry is amazing, it's hard to believe that all the inlaid stones are precious / semi-precious. Forget about it, they substituted all the ones you can reach!"", 'Majestic! Great view from the garden in front. There’s a special lane for tourist with 1000 rupee entrance fee. You’ll get a complimentary mineral water. Tripod and foods are not allowed', 'Incredible! Most beautiful place I have ever seen! Great garden. Everything lovely! Evenings are the best. Bargain is must doing shopping.', ""The Taj has as many shades as any kind of beauty can ever have! It is Pinkish in the morning, milky white in the evening and golden when the moon shines. Its beauty can't b expressed in words."", 'Awesome place, visit it during early morning or late evening. I wud recommend to hire a guide as they wud also assist u taking group photos. Cost fr guides100 - 200Rs during peak season']","['https://fastly.4sqi.net/img/general/original/1677843_UO_oFtOKLeAZygWAzsMScXD9uz4GlVccu07u_RK5BSM.jpg', 'https://fastly.4sqi.net/img/general/original/6790661_Y33DflUpz6TSThd9-HGKrxRIiNHfCQDKnbQqoYyfBrw.jpg', 'https://fastly.4sqi.net/img/general/original/42140694_hPQ9CvFCcllONLrHPwbVq3Cy3UNtjhRNUG7m8vFyY1s.jpg', 'https://fastly.4sqi.net/img/general/original/59168743_b8SBVhcIw1i_UGbFD3G3CIEM40YJXVP8mhlK-Dkj_es.jpg', 'https://fastly.4sqi.net/img/general/original/25491169_jo1B-QWBAwchoDIQqNN69q9VZaIY9Rsc1qQ2pYoKRcM.jpg', 'https://fastly.4sqi.net/img/general/original/14028907_n7w54Bi3prKi8MGaehTmkDlr2wkUcANymvW-XokbOA8.jpg', 'https://fastly.4sqi.net/img/general/original/9584616_Y7BXEgJ8mNiWp3CbvBN0NtUZWbrhLKDFtPnUvXG2GE4.jpg', 'https://fastly.4sqi.net/img/general/original/62635408_90BSYVCjDLQz5rdvvYjjUSCYo43YsjY8XMk2m0dGm3Y.jpg', 'https://fastly.4sqi.net/img/general/original/1393108807_1JHwdph8Wa8eLmmuf-OEc8pzbcfIbet0nHQSkTy8K0k.jpg', 'https://fastly.4sqi.net/img/general/original/1393108807_HwOIJUv8p8-gwO6iXgzuwYOJhvJCe0JVTCZE5w5VCPY.jpg']"
['4fc6431ae4b0d1962f22f962'],Mama Chicken Franky House,Agra,['Fried Chicken Joint'],"Āgra 941735, Uttar Pradesh",27.160531,78.011335,"['Such an amazing joint for chicken that is well done just to melt in your mouth with the most desired taste of all time', 'Do eat butter chicken if eating with rumali roti, or else chicken lollypop', 'Best mutton kabab in Jaipur. Hands down. Absolutely no competition.', ""Mama's chicken must try if u visit Sadar Bazar , Agra"", 'Amazing chicken and mutton.', 'Delicious chiken']","['https://fastly.4sqi.net/img/general/original/1359503563_tEkSnMCAWWdGxWd1yV38yOyihi5lvyHrEQZG0Vml5Xg.jpg', 'https://fastly.4sqi.net/img/general/original/81138180_w17jbi4MeP0zz7hnB1x2zQ_MzjbW3W-syuLPOK181O8.jpg', 'https://fastly.4sqi.net/img/general/original/104494619_MGxmDYpM59vl9LnscZXkkWksxo50DTsC7TIPr3FTXdw.jpg', 'https://fastly.4sqi.net/img/general/original/17610008_vtu-5L3qJUJ77y2mpgvGNr3VFaOpQJeErZkpCCYXp1E.jpg', 'https://fastly.4sqi.net/img/general/original/4115976_iL5z7oMztCNT1pPCOHsTvpDKj6tCiE-Ad90AIKVvVBI.jpg', 'https://fastly.4sqi.net/img/general/original/81138180_leCRibrtuYBry-CTDtioi73FXDJ0SlzHWbyKZHe7NeM.jpg', 'https://fastly.4sqi.net/img/general/original/79677380_qIHedcOM3ZuRYHwHBpv0FxMIcqMnioRiz1b_uq6okko.jpg']"
['5be6dfd48496ca003795366e'],Tomb of Shah Jahan and Mumtaz Mahal,Agra,['Memorial Site'],"Āgra 282001, Uttar Pradesh",27.174958,78.042166,"['Do your research before going to appreciate this short visit', 'بیشترین چیزی که نظرم را جلب کرد کج بودن چهار مناره به سمت بیرونه که دو علت براش گفته میشه ۱- کج ساخته شده که اگر فرو ریخت روی بنای اصلی نیفته ۲-به مرور زمان کج شده  که احتمال اول قویتره !', 'Mükemmel gerçek dünya mirası. Mutlaka görülmesi gerekli', 'اشعار و نوشته های ایرانی در اغلب بناهایی که مربوط به دوره گورکانیان هند هست دیده میشه و شاید یک دلیلش به برداشت خودم وجود دو ملکه ایرانی ( نورجهان و برادرزاده ش ارجمند بانو ) در این سلسله بوده  ..', 'درآرامگاهی که شاه جهان برای ارجمندبانو معروف به ممتازمحل همسرایرانی بسیار موردعلاقه ش درست میکنه سعی شده از بهترین مصالح و هنرمندان عصرخودش که احتمالا تعدادیشون هم هنرمندان ایرانی بودند استفاده بشه', 'چهار مناره فقط از درب وردی اصلی همژمان پیداست و از جهات دیگه فقط دو یا سه مناره دیده میشه ..']","['https://fastly.4sqi.net/img/general/original/62193820_UCN7cVwxuYIaBdK5GysC05d0j8Xxky-1VtddwX_FB4A.jpg', 'https://fastly.4sqi.net/img/general/original/17128295_PyyvAeI52HtEPa9y5igT9XPh66fmO6iqMRL53Fw1lmA.jpg', 'https://fastly.4sqi.net/img/general/original/15471905_QekNEBg9MIYi7mH8EsulQMad_a8_57zK8JJUyQJKW3k.jpg', 'https://fastly.4sqi.net/img/general/original/1816079_AOipWm3oRiqGvmD8w-TES_WghLQlMFPfIL12UtVuLCs.jpg', 'https://fastly.4sqi.net/img/general/original/1637912_i3frcdyFvgqDKwD4muAY6fyMCxxL5NvqItxsYkYZmYg.jpg', 'https://fastly.4sqi.net/img/general/original/96264528_AxzIPJ07yqVbg2trWVM7r4RfNmgycKVw8xe1775jC2Y.jpg', 'https://fastly.4sqi.net/img/general/original/111555238_08LZqS04U6ytlGiyVOG79SjFvP1K3LV3etKbfFwGEvw.jpg', 'https://fastly.4sqi.net/img/general/original/43039637_sZcmdbz8BlGOG0nqP-B8sxesWP_ReqDzRhbn8VXw0cc.jpg', 'https://fastly.4sqi.net/img/general/original/4356388_Rj9FOmTZsUtNlPZZdoB7OINufFYPfxwyuU5s5wbufb8.jpg', 'https://fastly.4sqi.net/img/general/original/6906909_guBK6ubIbBN3Djiy7BML7D6FR5hX10XgQ3oqBBQuiYA.jpg']"
['54c66b54498e8530fe158a4b'],Sheroes Hangout,Agra,"['Non-Profit Organization', 'Café', 'Cafeteria', 'Indian Restaurant']","Sheroes' Hangout (Fatehabad Road), Āgra 282001, Uttar Pradesh",27.161528,78.040117,"['The relaxed atmosphere n the kindness of the owners opposed to the atrocities they have faced makes this place utterly unique especially here in India. A must visit to support n get awareness', 'Inspiring place a must visit if you are in Agra. A great initiative to help these brave women out but also a very lovely spot and nice food.', 'The artwork, the decor, the service is all wonderful! The highlight of the experience is interacting with these lovely ladies. They are amazing women doing great things. The food is good too! ☺️', 'Great concept. Local business, social cause and tasty food all wrapped up into one.', 'Unique and interesting cafe. Nice kitchen, friendly and kindly staff', 'The concept, the environment and the staff; are a kind of Indian heaven.', 'nice interior, food is simple.', 'Pay as you want ;)']","['https://fastly.4sqi.net/img/general/original/91153520_nJO4lLwLMHolHJmh8KIua8sHmGIDoSnjAaFJ72TF_A8.jpg', 'https://fastly.4sqi.net/img/general/original/3931652_J17QBU51iN0YET6NMWAkJY8lWM1QXh1nB3cW1iDIzY4.jpg', 'https://fastly.4sqi.net/img/general/original/15397483_8eos7I0B5nG_c64c0S96ZCGbTlJJ9RJmbaR0Sy0nu0Q.jpg', 'https://fastly.4sqi.net/img/general/original/71300849_chdDIj-FzJYGZMeQrDfylQeSPy7eSTSqPzukpN2CF10.jpg', 'https://fastly.4sqi.net/img/general/original/71300849_chdDIj-FzJYGZMeQrDfylQeSPy7eSTSqPzukpN2CF10.jpg']"
['4ee244c89911340c36c97ac9'],Pinch of Spice,Agra,['Indian Restaurant'],"1076/2, Fatehabad Road, Tajganj, Āgra 282001, Uttar Pradesh",27.159649,78.043116,"['Do not miss this place if you are in Agra! Butter Chicken is heavenly. The staff are excellent, A well deserved Number 1 spot in Trip Advisor as the best restaurant in Agra', 'Authentic taste of their recommended North Indian butter chicken & spicy mutton biryani in this family-friendly & romantic spot', 'Butter chicken seemed to be the most recommended. But try the Bharra Lamb kebabs and Mutton Biryani. You will definitely not be disappointed. You can also end your meal with a Paan shot!', 'Biryani with mutton is delicious. The butter chicken has a heavenly smoked taste, and the gravy is very heavy.', 'Tasty Indian food! For those who prefer less spicy dishes I can recommend  murg malai kabab and chana masala. Otherwise get a portion of raita if you’re going for spicier dishes.', 'Awesome Indian food App: murg malai kabab Main: Mutton rogan josh & Paneer lababdaar. Complimentary Paan shot at the end. 👍', 'Another tourist haunt; but that means high turnaround, relatively fresher ingredients, SAFER to eat. Fish tikka was decent. Paneer Malai Tikka if u r sick of gravy. Best dish was the cauliflower 👍🏼', ""Butter chicken is really good, and the rest of the buffet is worth it, the strawberry margarita is too sweet so I don't recommend it, but besides that it was all good."", 'Great food and very good service. Dare and try some of the spicy Indian dishes. The bread Roti is excellent too!', 'Western style restaurant with Indian and Chinese food and good choice of alcohol. Everything is quite spicy as usual.']","['https://fastly.4sqi.net/img/general/original/36622217_Pag8ugVDz7BjeSUdrTOKXy8z1r8KlJ4fNYjzcUuY5es.jpg', 'https://fastly.4sqi.net/img/general/original/7161267_fQ13duj7XId9IZeOLsIqnNF_PdTnkoZalsjRoIKbRoU.jpg', 'https://fastly.4sqi.net/img/general/original/62193820_cinO2k6EcCRrEI_QP6mJEkGTERD4eLuKIZ55nsizUUs.jpg', 'https://fastly.4sqi.net/img/general/original/81964268_cgjX3p1_CJ-jqnqEpPfVdA4okbSIQA-sAML_PNYl0Kw.jpg', 'https://fastly.4sqi.net/img/general/original/81964268_O4GZC0Y_7q8JvF5CAdLlFyDBwdzsLkZIIIzhsy2H1h0.jpg', 'https://fastly.4sqi.net/img/general/original/146145974_oG5kB0T-c0wzWRQrTduKVJOwCoRHxqZRQZp8bwBP7Ck.jpg', 'https://fastly.4sqi.net/img/general/original/494681569_WiCmUTqUc6PPC3SBh0HKbikr00ukrLfIuvnLUgPPjAQ.jpg', 'https://fastly.4sqi.net/img/general/original/494681569_cshDmJZD7x7VQ9JXAB9rP6I4u9AEcvH6sYg_aQoKA3Q.jpg', 'https://fastly.4sqi.net/img/general/original/727343_pzTYPNLi0SL-S7Lcv4LAim_Y7o-fvnxjUi-dhU8dcaU.jpg']"
['4f01c5822c5b66f33dfd16a6'],Peshawri,Agra,['Indian Restaurant'],"Taj Ganj Itc Mughal, Āgra 282001, Uttar Pradesh",27.160863,78.044018,"[""Peshawri is the same as Bukhara in Delhi (and slightly less expensive). We did both but would have tried something else in Delhi if we'd known"", 'Cool vibe, friendly staff, good food, and interesting drinks', 'Probably the best Indian food I’ve had to date', 'Delicious! Loving the lamb!', 'Restaurante en el hotel ITC    Mughal de comida india del norte. Gemelo del Bukhara de Delhi, no ha cambiado su menu desde hace 30 años.']","['https://fastly.4sqi.net/img/general/original/18596317_rBCH_P_vJ9fUTb_-GZdgOD7TJoBswSCUOV8RAuf-4yc.jpg', 'https://fastly.4sqi.net/img/general/original/18596317_X8fymGhy4Q-Oxp-9xGVLlSH136Pav3xQWrKfpFnVxr4.jpg', 'https://fastly.4sqi.net/img/general/original/18596317_z-TrUPPWe2B2dXczHF5fpHB7Guq9_ilWJ_oZVw5RL1c.jpg', 'https://fastly.4sqi.net/img/general/original/18596317__Tq4JiJANWiObNX7JEo8R85VH59dMEvIr3mx_BCYiRw.jpg', 'https://fastly.4sqi.net/img/general/original/18596317_z0Trvkx7b-bNALsFmx0M5RxgKaDHHC8XtMu72cVV5ig.jpg', 'https://fastly.4sqi.net/img/general/original/128419718_xxhpi8GEOIjNHCiXCnQbvA3rDUgj-bQBmknjg73ZgcQ.jpg', 'https://fastly.4sqi.net/img/general/original/14897812_zCEJvqrfoTA2FdlJbtCsvjmO6R2PoW3mA0HwFFWfKh4.jpg', 'https://fastly.4sqi.net/img/general/original/14897812_U4VIpB2sCxXmrF5Tmj3LmA1uZIx4OF0cvc4bsEhitz0.jpg', 'https://fastly.4sqi.net/img/general/original/14897812_3QqMQMUaVNLwUsml06NXb7DsXvbN7bMRFJt_Vg-PGYY.jpg', 'https://fastly.4sqi.net/img/general/original/3957266_G5bDS-w4s5EbJHbAiphloH4Tm9zsvF6Sepl1QQMaw1o.jpg']"
